Pipeline,Ground Truth Answer,Generated Answer,BLEU,SacreBLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,Exact Match,BERT Precision,BERT Recall,BERT F1
LangChain MultiVector Retriever,سان فرانسسکو بورڈ آف سپروائزرز,اس قرارداد کی منظوری سان فرانسسکو بورڈ آف سپروائزرز نے دی,35.08439695638686,35.08439695638686,0.625,0.5714285714285715,0.625,0.8892857142857143,0,0.8561826944351196,0.9159510731697083,0.8850589990615845
LangChain MultiVector Retriever,چین,متن میں کسی نے یہ نتھے کہا کہ سان فرانسسکو ریلے روٹ کو مختصر کیا تھا جائے,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7461000084877014,0.8299554586410522,0.7857969403266907
LangChain MultiVector Retriever,اسٹیڈیم,مشعل کو جناح اسٹیڈیم کے ٹریک کے ارد گرد لے جانے کے ساتھ ایک انڈور تقریب نے لے لی تھی,1.303852596248298,1.9146030690102511,0.09523809523809523,0.0,0.09523809523809523,0.1724137931034483,0,0.762580156326294,0.8220196962356567,0.7911851406097412
LangChain MultiVector Retriever,سان فرانسسکو بورڈ آف سپروائزرز,1 اپریل 2008 کو انسانی حقوق سے متعلق قرارداد کو سان فرانسسکو بورڈ آف سپروائزرز نے منظور کیا تھا,17.92334464048543,18.951629567590746,0.4,0.34782608695652173,0.4,0.7661538461538463,0,0.8296326398849487,0.915597140789032,0.8704977631568909
LangChain MultiVector Retriever,کارلوس ایسپینولا,ارجنٹائن میں مشعل کا پہلا حامل کوسٹانیرا سور میں لولا مورا ایمفی تھیٹر میں ایک فنکارانہ شو کے آغاز کے ساتھ ہوا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7859477400779724,0.830032467842102,0.8073888421058655
LangChain MultiVector Retriever,مارینا ڈسٹرکٹ,سان فرانسسکو ٹارچ ریلے کا آخری حصہ مرینا ضلع کے ذریعے مکمل کیا تھا گیا تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7877050638198853,0.8475223779678345,0.8165196180343628
LangChain MultiVector Retriever,لولا مورا ایمفی تھیٹر,اسلام آباد نے ریلے کے لئے افتتاحی شو کا انعقاد کیا تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7994797825813293,0.8141575455665588,0.8067519068717957
LangChain MultiVector Retriever,انسانی حقوق کی خلاف ورزیوں,چین اور تبت میں انسانی حقوق کی خلاف ورزیوں پر تشویش تھی,31.702331385234306,31.702331385234313,0.5882352941176471,0.5333333333333333,0.5882352941176471,0.8736842105263158,0,0.859756588935852,0.9404975771903992,0.898316502571106
LangChain MultiVector Retriever,13 اپریل,مشعل دارالسلام میں 13 اپریل کو پہنچی,8.1939171811711,13.134549472120788,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.75,0,0.7393182516098022,0.8961282968521118,0.8102056384086609
LangChain MultiVector Retriever,آزاد تبت,"اس بڑے بینر پر ""فری تبت"" لکھا تھا",2.345749517489102,4.196114906296549,0.16666666666666669,0.0,0.16666666666666669,0.17857142857142858,0,0.8080008029937744,0.8937863707542419,0.8487313985824585
LangChain MultiVector Retriever,بینجمن مکاپا نیشنل اسٹیڈیم,متن میں افریقہ میں ریلے کے اختتام کے مقام کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7913918495178223,0.7978245615959167,0.7945951819419861
LangChain MultiVector Retriever,انسانی حقوق مشعل,متن میں متبادل مارچ پر اٹھائے جانے والے مشعل کا کوئی نام ذکر نتھے کیا تھا گیا تھا,1.3609139615996615,2.1476912089159055,0.09090909090909091,0.0,0.09090909090909091,0.10869565217391304,0,0.7632144093513489,0.849024772644043,0.8038360476493835
LangChain MultiVector Retriever,پانچ,تبت کے بارے میں اپنے خدشات کی وجہ سے کسی مشعل بردار نے شرکت نتھے کی ایک مشعل بردار پرواز میں تاخیر کی وجہ سے حصہ نتھے لے سکا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7037100195884705,0.7896029949188232,0.744186282157898
LangChain MultiVector Retriever,بھاچونگ بھوٹیا,فٹ بال کپتان بائچونگ بھوٹیا نے تبت کے لئے حمایت ظاہر کرنے کے لئے ریلے میں حصہ نتھے لیا,1.3609139615996615,2.0244462660665508,0.09523809523809525,0.0,0.09523809523809525,0.13513513513513514,0,0.7903414368629456,0.8684831261634827,0.8275718092918396
LangChain MultiVector Retriever,ہندوستان,تبتی جلاوطنی کی حکومت ہندوستان میں مقیم تھا,2.85996171617138,5.522397783539471,0.2222222222222222,0.0,0.2222222222222222,0.2941176470588236,0,0.7378066778182983,0.8612980842590332,0.7947840094566345
LangChain MultiVector Retriever,ہیومن رائٹس مشعل ریلے,"غیر منظور شدہ متبادل ریلے کو ""انڈور تقریب"" کہا جاتا تھا",1.8724372764461876,3.0890553181566975,0.11764705882352941,0.0,0.11764705882352941,0.10204081632653061,0,0.8132622838020325,0.8377658128738403,0.8253322243690491
LangChain MultiVector Retriever,1964,متن میں ملائیشیا میں آخری مشعل ریلے ایونٹ کے سال کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7071707248687744,0.7860419750213623,0.7445234060287476
LangChain MultiVector Retriever,طلباء,جی ہاں میڈیا کو بتایا گیا کہ چینی سفارت خانے نے طلباء کو نقل و حمل فراہم کیا تھا اور پہننے کے لیے قمیضیں دیں,1.0477009940175954,1.506189323093867,0.07407407407407407,0.0,0.07407407407407407,0.1428571428571429,0,0.7434741854667664,0.8456082940101624,0.7912589907646179
LangChain MultiVector Retriever,پلاکارڈ,چینی رضاکاروں نے دو ملائیشین مظاہرین سے پلے کارڈ زبردستی لے لیا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7326570749282837,0.7940117716789246,0.7621015906333923
LangChain MultiVector Retriever,ایم آر ناریسا چکربونگسی,گرین ورلڈ فاؤنڈیشن کی چیئرپرسن ایم آر ناریسا چکر بونگسی تھے جنہوں نے ریلی میں حصہ لینے سے انکار کر دیا,5.971710674206874,6.760229884571737,0.24,0.1739130434782609,0.24,0.5165692007797272,0,0.7928487658500671,0.8639523386955261,0.8268747925758362
LangChain MultiVector Retriever,چھ,بیجنگ کے بعد مشعل نے چھ براعظموں کا دورہ کیا تھا,2.0044994979069073,3.7477767366779213,0.15384615384615385,0.0,0.15384615384615385,0.2380952380952381,0,0.7293636798858643,0.8016814589500427,0.7638145685195923
LangChain MultiVector Retriever,31 مارچ,اولمپک مشعل 9 اپریل کو سان فرانسسکو پہنچی متن میں بیجنگ پہنچنے کی تاریخ کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.711894154548645,0.8194008469581604,0.7618736624717712
LangChain MultiVector Retriever,مقابلہ مظاہرین,مظاہرین کے خلاف بڑے پیمانے پر پولیس حکام نے جمع کیا تھا,1.8724372764461876,3.3864985683445354,0.13333333333333336,0.0,0.13333333333333336,0.16129032258064518,0,0.7552791833877563,0.8032946586608887,0.7785473465919495
LangChain MultiVector Retriever,کرن بیڈی,متن میں کسی ریٹائرڈ پولیس افسر کا ذکر نتھے تھا جس نے بھارت میں مشعل لے جانے سے انکار کیا تھا ہو متن میں بھارتی قومی فٹ بال کپتان بائچونگ بھوٹیا کا ذکر تھا جنہوں نے مشعل ریلے کے بھارتی حصے میں حصہ لینے سے انکار کیا تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6976563930511475,0.7900145053863525,0.7409685254096985
LangChain MultiVector Retriever,الومینیم,متن میں مشعل کی دھات کا ذکر نتھے کیا تھا گیا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7578227519989014,0.8049536347389221,0.7806774973869324
LangChain MultiVector Retriever,لکی کلاؤڈ,"چینی اولمپک مشعل کا ڈیزائن نام ""لکی کلاوڈ"" تھا",2.1598265052211616,3.7477767366779213,0.15384615384615385,0.0,0.15384615384615385,0.1724137931034483,0,0.7964722514152527,0.8562362790107727,0.8252736926078796
LangChain MultiVector Retriever,تائی پے,ہو چی منہ سٹی اور ہانگ کانگ کے درمیان تائی پے میں ایک اسٹاپ شامل تھا,3.6422694300114857,4.891187874480726,0.2222222222222222,0.125,0.2222222222222222,0.5514705882352943,0,0.7994426488876343,0.8898995518684387,0.8422492742538452
LangChain MultiVector Retriever,پیرالمپک کھیلوں,جون 2008 میں ننگبو میں قومی صبح کے دوران ہونے والی ریلے کو زلزلے کے بعد سوگ کی مدت کے لئے معطل کر دیا گیا تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7632970809936523,0.7970840930938721,0.7798247933387756
LangChain MultiVector Retriever,اگنس شی,کینبرا میں چینی عہدیداروں سے شعلہ چینی سفیر نے حاصل کیا تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.763914942741394,0.7891820669174194,0.7763429284095764
LangChain MultiVector Retriever,فالون گونگ کے دوست,متن میں مارک پالمر یا کسی غیر منافع بخش تنظیم کا ذکر نتھے تھا لہذا اس سوال کا جواب متن میں موجود نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7683150768280029,0.8207957744598389,0.7936888337135315
LangChain MultiVector Retriever,صبح 2 بجے,سفارت کار کو رات کے وسط میں صبح 2 بجے طلب کیا تھا گیا تھا,7.85576563171084,9.78237574896145,0.3157894736842105,0.23529411764705882,0.3157894736842105,0.6847545219638244,0,0.7584858536720276,0.8706852197647095,0.8107219934463501
LangChain MultiVector Retriever,تبتی,اولمپکس کے کسی بھی مقام پر تبتی جھنڈا دکھانے والے کھلاڑیوں کو اولمپکس سے نکالنے کے امکان کا سامنا کرنا پڑا,1.2518377344512808,1.8160849415439309,0.0909090909090909,0.0,0.0909090909090909,0.16666666666666666,0,0.7066361904144287,0.7976233959197998,0.7493780851364136
LangChain MultiVector Retriever,تکسیم اسکوائر,استنبول میں مشعل تکسم اسکوائر میں ختم ہوئی,2.85996171617138,5.522397783539471,0.2,0.0,0.2,0.19230769230769235,0,0.7808167934417725,0.8272479176521301,0.8033620119094849
LangChain MultiVector Retriever,10 ڈاوننگ اسٹریٹ,گورڈن براؤن نے مشعل کا خیرمقدم 10 ڈاوننگ اسٹریٹ کے باہر کیا تھا,9.010288336595924,11.498759556447217,0.35294117647058826,0.2666666666666667,0.35294117647058826,0.7181571815718159,0,0.8176833391189575,0.8952475190162659,0.854709267616272
LangChain MultiVector Retriever,ریپورٹرز ود آؤٹ بارڈرز,متن میں کسی تنظیم کا ذکر نتھے کیا تھا گیا جس نے کئی مظاہروں کا منصوبہ بنایا ہو,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7548553347587585,0.7745530009269714,0.764577329158783
LangChain MultiVector Retriever,پارلیمنٹ,مختلف فرانسیسی سیاستدانوں نے احتجاج شروع کیا تھا جن میں یو ایم پی سوشلسٹس نیو سینٹر کمیونسٹوں ڈیموکریٹک موومنٹ (مرکز) اور گرینز کے ارکان بھی شامل تھے,0.0,0.0,0.0,0.0,0.0,0.0,0,0.694682776927948,0.7797169089317322,0.7347477078437805
LangChain MultiVector Retriever,21 اپریل,متن میں ملائیشیا کے دورے کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6996914744377136,0.7637136578559875,0.730302095413208
LangChain MultiVector Retriever,9 اپریل,ٹارچ سان فرانسسکو میں 9 اپریل کو پہنچا,7.122722710132624,11.044795567078939,0.4,0.25,0.4,0.7211538461538463,0,0.7586539387702942,0.9047138690948486,0.8252712488174438
LangChain MultiVector Retriever,فیڈور ایملیانینکو,متن میں اولمپک مشعل لے جانے والے پہلے ایم ایم اے فائٹر کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7670682668685913,0.7828141450881958,0.7748612761497498
LangChain MultiVector Retriever,تبت کے لئے آزادی!,"جب ریلے گزر رہا تھا تو پارلیمنٹ کے ارکان نے ""تبت کے لئے آزادی!"" کا نعرہ لگایا",17.92334464048543,17.92334464048542,0.4,0.34782608695652173,0.4,0.7661538461538463,0,0.8353390097618103,0.8995217680931091,0.8662431240081787
LangChain MultiVector Retriever,گولڈن گیٹ برج,متن میں کسی مشہور پل کا ذکر نتھے کیا تھا گیا تھا جس پر مظاہرین نے بینر لٹکا رکھے تھے,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7589412927627563,0.7999045252799988,0.7788847088813782
LangChain MultiVector Retriever,انسانی حقوق کی خلاف ورزیوں,چین اور تبت میں انسانی حقوق کی خلاف ورزیوں پر تشویش تھی,31.702331385234306,31.702331385234313,0.5882352941176471,0.5333333333333333,0.5882352941176471,0.8736842105263158,0,0.859756588935852,0.9404975771903992,0.898316502571106
LangChain MultiVector Retriever,او 2 ایرینا,متن میں لندن میں ریلے کے اختتام کے بارے میں کوئی معلومات فراہم نتھے کی گئی,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7607795596122742,0.8053299188613892,0.7824211120605469
LangChain MultiVector Retriever,8 اپریل,وہ احتجاج 8 اپریل کو تھا جس کی قیادت رچرڈ گیر اور آرچ بشپ ڈیسمنڈ ٹٹو نے کی تھی,3.1070806525575976,4.048892532133102,0.1904761904761905,0.10526315789473684,0.1904761904761905,0.5067567567567568,0,0.7231302261352539,0.8995553851127625,0.801751971244812
LangChain MultiVector Retriever,گرین پارٹی کے عہدیداروں,متن میں سٹی ہال کی کھڑکی سے تبت کا جھنڈا پھینکنے کا ذکر نتھے تھا اس لیے اس سوال کا جواب متن میں موجود نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7943218350410461,0.8248182535171509,0.8092828392982483
LangChain MultiVector Retriever,ٹیڈی رینر,ڈیوڈ ڈوئلیٹ مشعل کا شعلہ ٹیڈی رینر کے حوالے کرنے کے لئے تیار تھا جب وہ بجھ گیا,3.265830837077511,4.295382417831811,0.19999999999999998,0.1111111111111111,0.19999999999999998,0.5208333333333335,0,0.7732890844345093,0.8697705268859863,0.8186970949172974
LangChain MultiVector Retriever,لیڈبروک گروو,مشعل کو لے جانے کی کوشش لیڈبروک گروو میں کی گئی تھی,4.7747532057846795,6.772997136689072,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.6250000000000001,0,0.8259921073913574,0.8998816609382629,0.861355185508728
LangChain MultiVector Retriever,غنڈے,متن میں لندن کے عہدیداروں کی جانب سے چینی سیکیورٹی گارڈز کے مظاہرین کے ساتھ سلوک کے لئے کسی خاص لفظ کا ذکر نتھے کیا تھا گیا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7103831171989441,0.7616661787033081,0.7351313829421997
LangChain MultiVector Retriever,اینڈریو مائیکل,متن میں اولمپک مشعل کے کسی حامل کا تبت کا جھنڈا لہرانے کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7874184250831604,0.8313499689102173,0.8087880611419678
LangChain MultiVector Retriever,مارینا ڈسٹرکٹ,سان فرانسسکو ٹارچ ریلے کا آخری حصہ مرینا ضلع کے ذریعے مکمل کیا تھا گیا تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7877050638198853,0.8475223779678345,0.8165196180343628
LangChain MultiVector Retriever,نیشنل اسمبلی کے اجلاس,سیاسی جماعتوں نے قومی اسمبلی کے اجلاس میں وقفے کی درخواست کی تاکہ اراکین پارلیمنٹ باہر نکل سکیں اور ایک بینر کھول سکیں,5.454618257151321,6.12957497932821,0.22222222222222218,0.16,0.22222222222222218,0.4990583804143126,0,0.8185410499572754,0.9183610677719116,0.8655827641487122
LangChain MultiVector Retriever,تین,تین کارکنوں پر جرائم کا الزام عائد کیا تھا جا سکتا تھا,1.8724372764461876,3.3864985683445354,0.14285714285714288,0.0,0.14285714285714288,0.22727272727272732,0,0.6991230249404907,0.7900184988975525,0.7417967319488525
LangChain MultiVector Retriever,بیوینس آئرس,ارجنٹائن میں اولمپک مشعل کی ریلے کا آغاز بیونس آئرس کے شہر میں کوستانیرا سور میں لولا مورا ایمفی تھیٹر میں ایک فنکارانہ شو سے ہوا,1.0477009940175954,1.4445809981770859,0.07142857142857144,0.0,0.07142857142857144,0.11363636363636366,0,0.7565855979919434,0.8379513025283813,0.7951924800872803
LangChain MultiVector Retriever,لولا مورا ایمفی تھیٹر,اسلام آباد نے ریلے کے لئے افتتاحی شو کا انعقاد کیا تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7994797825813293,0.8141575455665588,0.8067519068717957
LangChain MultiVector Retriever,بیان کی آزادی,چین میں عوامی صحت کی دیکھ بھال کا نظام ناکافی تھا,2.1598265052211616,3.7477767366779213,0.14285714285714288,0.0,0.14285714285714288,0.13157894736842107,0,0.7686580419540405,0.8132869005203247,0.7903429865837097
LangChain MultiVector Retriever,کارلوس ایسپینولا,ارجنٹائن میں مشعل کا پہلا حامل کوسٹانیرا سور میں لولا مورا ایمفی تھیٹر میں ایک فنکارانہ شو سے ہوا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7907212972640991,0.8280725479125977,0.8089660406112671
LangChain MultiVector Retriever,فالون گونگ کے دوست,متن میں مارک پالمر یا کسی غیر منافع بخش تنظیم کے فنڈنگ کا ذکر نتھے تھا,1.571523700545522,2.445593937240363,0.1,0.0,0.1,0.09615384615384617,0,0.7886941432952881,0.8404189348220825,0.8137354254722595
LangChain MultiVector Retriever,پانی کے گببارے,مشعل پر پانی یا آگ بجھانے والے آلات سے شعلہ بجھانے کی کوشش کی گئی تھی,1.571523700545522,2.445593937240363,0.10526315789473684,0.0,0.10526315789473684,0.11627906976744187,0,0.8084213733673096,0.8355011940002441,0.8217382431030273
LangChain MultiVector Retriever,16 اپریل,مشعل 16 اپریل کو اسلام آباد پہنچی,8.1939171811711,13.134549472120788,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.75,0,0.7546305656433105,0.9004390239715576,0.8211120367050171
LangChain MultiVector Retriever,انسانی حقوق مشعل,متن میں متبادل مارچ پر اٹھائے جانے والے مشعل کا کوئی نام ذکر نتھے کیا تھا گیا تھا,1.3609139615996615,2.1476912089159055,0.09090909090909091,0.0,0.09090909090909091,0.10869565217391304,0,0.7632144093513489,0.849024772644043,0.8038360476493835
LangChain MultiVector Retriever,سلف فوخرجی,شامی اداکارہ کا نام سلف فوخرجی تھا جو مشعل اٹھانے والی تھی,4.7747532057846795,6.772997136689072,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.6250000000000001,0,0.79905104637146,0.8920453190803528,0.8429913520812988
LangChain MultiVector Retriever,ٹازارا,متن میں افریقہ میں اولمپک مشعل کی ریلے کے آغاز کے بارے میں کوئی معلومات نتھے دی گئی تھے,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7350296974182129,0.795066237449646,0.7638701796531677
LangChain MultiVector Retriever,ٹروکیڈرو,سینکڑوں تبت کے حامی مظاہرین شمالی امریکہ اور یورپی راستے کے ساتھ ساتھ بہت سے شہروں میں جمع ہوئے,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7266115546226501,0.7837417125701904,0.7540960907936096
LangChain MultiVector Retriever,KPIX-CBS5,متن میں لورل سدرلن کے کسی ٹی وی اسٹیشن سے بات کرنے کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7293677926063538,0.7731735706329346,0.750632107257843
LangChain MultiVector Retriever,70,متن میں نئی دہلی میں مشعل اٹھانے والوں کی تعداد کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6994770765304565,0.8049625754356384,0.7485217452049255
LangChain MultiVector Retriever,بھاچونگ بھوٹیا,فٹ بال کپتان بائچونگ بھوٹیا نے تبت کے لئے حمایت ظاہر کرنے کے لئے ریلے میں حصہ نتھے لیا,1.3609139615996615,2.0244462660665508,0.09523809523809525,0.0,0.09523809523809525,0.13513513513513514,0,0.7903414368629456,0.8684831261634827,0.8275718092918396
LangChain MultiVector Retriever,نیروپاما سین,چینیوں نے کمزور ریلے مقامات کی فہرست نیشنل ڈویلپمنٹ اینڈ ریفارم کمیشن کو پیش کی,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7464675903320312,0.82215815782547,0.7824867367744446
LangChain MultiVector Retriever,اسلام آباد,متن میں پاکستان میں اولمپک مشعل کی ریلے کے آغاز کی جگہ کا ذکر نتھے کیا تھا گیا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7562894821166992,0.8252891302108765,0.7892841696739197
LangChain MultiVector Retriever,یوم جمہوریہ,اولمپک ریلے کے دوران حفاظتی تدابیر کے طور پر ننگبو میں ریلے کو سوگ کی مدت کے لیے معطل کر دیا گیا تھا اور زلزلے کے بعد ملک میں مشعل کے راستے کو کم کیا تھا گیا تھا جب اگلے مرحلے کا آغاز ہوا تو ایک منٹ کی خاموشی اختیار کی گئی,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7263204455375671,0.7936952114105225,0.7585145831108093
LangChain MultiVector Retriever,16 اپریل,تبت میں چینی جبر کے خلاف دہلی میں احتجاج 16 اپریل کو ہوا,4.424967410635496,6.178110636313396,0.2666666666666667,0.15384615384615385,0.2666666666666667,0.6048387096774195,0,0.7241613864898682,0.8873286843299866,0.7974845170974731
LangChain MultiVector Retriever,سوہا علی خان,اداکارہ سوہا علی خان نے 15 اپریل کو شرکت نہ کرنے کا فیصلہ کیا تھا,7.85576563171084,9.78237574896145,0.3157894736842105,0.23529411764705882,0.3157894736842105,0.6847545219638244,0,0.755626916885376,0.8979843258857727,0.8206779360771179
LangChain MultiVector Retriever,کرن بیڈی,متن میں کسی ریٹائرڈ پولیس افسر کا ذکر نتھے تھا جس نے بھارت میں مشعل لے جانے سے انکار کیا تھا ہو متن میں بھارتی قومی فٹ بال کپتان بائچونگ بھوٹیا کا ذکر تھا جنہوں نے مشعل ریلے کے بھارتی حصے میں حصہ لینے سے انکار کیا تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6976563930511475,0.7900145053863525,0.7409685254096985
LangChain MultiVector Retriever,میا فارو,امریکہ کی اداکارہ میا فارو کو ابتدائی طور پر ہانگ کانگ ہوائی اڈے پر مختصر طور پر پوچھ گچھ کی گئی تھی اور پھر انہوں نے چین اور سوڈان کے تعلقات پر تنقید کرتے ہوئے تقریر کی تھی,1.6531706181466277,1.9381886040198417,0.1,0.052631578947368425,0.1,0.3348214285714286,0,0.7594101428985596,0.897101879119873,0.8225334286689758
LangChain MultiVector Retriever,کرن بیڈی,کرن بیدی 'قفس میں بند عورت' کے طور پر ریلے میں حصہ نتھے لینا چاہتی تھیں,1.4238348381961592,2.445593937240363,0.09999999999999999,0.0,0.09999999999999999,0.13888888888888892,0,0.7516952157020569,0.8827394843101501,0.8119639754295349
LangChain MultiVector Retriever,طلباء,میڈیا کو بتایا گیا کہ چینی سفارت خانے نے طلباء کو قمیضیں اور نقل و حمل فراہم کی,1.4238348381961592,2.1476912089159055,0.10526315789473684,0.0,0.10526315789473684,0.1851851851851852,0,0.7512639164924622,0.8417670726776123,0.7939447164535522
LangChain MultiVector Retriever,انڈین پولیس سروس,متن میں بیڈی کے ریٹائر ہونے کی جگہ کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7818471193313599,0.8059340119361877,0.7937078475952148
LangChain MultiVector Retriever,انڈپینڈنس اسکوائر,ملائیشیا میں یہ راستہ اسکوائر سے شروع ہوا,2.85996171617138,5.522397783539471,0.2,0.0,0.2,0.19230769230769235,0,0.8436377048492432,0.8458397388458252,0.8447372913360596
LangChain MultiVector Retriever,1964,متن میں ملائیشیا میں اولمپک مشعل ریلے کے بارے میں کوئی معلومات نتھے دی گئی تھے لہذا اس سوال کا جواب متن کی بنیاد پر فراہم نتھے کیا تھا جا سکتا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6828153133392334,0.7856354713439941,0.7306256890296936
LangChain MultiVector Retriever,دہلی,متن میں ہندوستان میں اولمپک ریلے کے بارے میں احتجاج کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.620171070098877,0.7081961035728455,0.6612670421600342
LangChain MultiVector Retriever,چین,سان فرانسسکو ریلے روٹ کو مختصر کرنے کے بارے میں کسی کے کہنے کا ذکر متن میں نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7175426483154297,0.8280246257781982,0.7688348293304443
LangChain MultiVector Retriever,اسٹیڈیم,مشعل کو جناح اسٹیڈیم کے ٹریک کے ارد گرد لے جایا گیا تھا,1.8724372764461876,3.0890553181566975,0.14285714285714288,0.0,0.14285714285714288,0.22727272727272732,0,0.7672417163848877,0.8278478384017944,0.7963933944702148
LangChain MultiVector Retriever,اسٹیڈیم کے باہر,اسٹیڈیم کے باہر احتجاج ہوا,29.950981436291045,39.76353643835252,0.7499999999999999,0.6666666666666666,0.7499999999999999,0.920138888888889,0,0.9202792644500732,0.9601088762283325,0.9397722482681274
LangChain MultiVector Retriever,اگنس شی,متن میں کسی آبائی بزرگ کا ذکر نتھے تھا جس نے چینی عہدیداروں سے مشعل حاصل کی ہو,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7439209818840027,0.7799069881439209,0.7614890336990356
LangChain MultiVector Retriever,جکارتہ,متن میں انڈونیشیا میں مشعل کی ریلے کے آغاز کے بارے میں کوئی معلومات فراہم نتھے کی گئی تھے,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7525458335876465,0.8065941333770752,0.778633177280426
LangChain MultiVector Retriever,ٹونی گو,متن میں آسٹریلوی کونسل آف چینی آرگنائزیشنز کے چیئرمین کا ذکر نتھے کیا تھا گیا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7348952293395996,0.7771714925765991,0.7554423809051514
LangChain MultiVector Retriever,ژانگ رونگن,"متن میں اس بات کا ذکر نتھے تھا کہ میڈیا کو کس نے بتایا کہ چینی سفارت کار ""طاقت کا پرامن مظاہرہ"" کر رتھا تھے",0.0,0.0,0.0,0.0,0.0,0.0,0,0.7346552610397339,0.7650076746940613,0.7495243549346924
LangChain MultiVector Retriever,میونسپل عمارت,راہبوں کے ایونٹ سے دستبردار ہونے کے بعد ریلی کا نیا نقطہ آغاز تزارا ریلوے کے گرینڈ ٹرمینل سے ہوا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.771332859992981,0.8106579780578613,0.7905066013336182
LangChain MultiVector Retriever,24 اپریل,متن میں کینبرا میں مشعل کے پہنچنے کی تاریخ کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7016856670379639,0.7660999298095703,0.7324793934822083
LangChain MultiVector Retriever,جاپانی بدھ مت کا مندر زینکو جی,ناگانو میں ریلے ایونٹ کا آغاز مندر زینکو جی سے ہونا تھا,11.373546463821492,13.545994273378144,0.4210526315789474,0.23529411764705885,0.4210526315789474,0.5,0,0.8523268699645996,0.8849244117736816,0.8683198094367981
LangChain MultiVector Retriever,ٹیڈ کوئنلن,متن میں کینبرا مشعل ریلے کمیٹی کے سربراہ کا ذکر نتھے تھا,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7812219262123108,0.8186097145080566,0.7994790077209473
LangChain MultiVector Retriever,ناگانو,متن میں جاپان میں مشعل کی ریلے کے بارے میں کوئی معلومات فراہم نتھے کی گئی تھے,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7620083093643188,0.7956750988960266,0.7784778475761414
LangChain MultiVector Retriever,چینی سفارت خانہ,چینی سفارت خانہ اس بات کو یقینی بنانے کے لیے شامل کیا تھا گیا تھا کہ چین کے حامی مظاہرین کی تعداد زیادہ ہو,5.022135506220879,5.8564582332753705,0.21428571428571425,0.15384615384615385,0.21428571428571425,0.5662393162393163,0,0.7752010822296143,0.8920313119888306,0.8295227885246277
