question,faithfulness,answer_relevancy,context_recall,context_precision,entity_recall
ایفل ٹاور میں بینر کی ایک کاپی اور کہاں لٹکی ہوئی تھی؟,0.3164583444595337,0.856602132320404,0.0,0.0,0.0
دنیا کے کن تین علاقوں میں احتجاجی مظاہروں کی تعداد کم بتائی گئی؟,0.4910171627998352,0.8421967029571533,0.0,0.0,0.0
ٹارچ اٹھانے والا پہلا شخص کون تھا؟,0.3419637084007263,0.6488088369369507,0.0,0.0,0.0
ترکی میں مشعل کا ریلے کہاں ختم ہوا؟,0.6701644659042358,0.8209317326545715,0.0,0.0,0.0
لندن میں ریلے کا اختتام کہاں ہوا؟,0.07249759137630463,0.5169836282730103,0.0,0.0,0.0
2008 کے اولمپکس کے لیے انگلینڈ میں کتنے لوگوں نے مشعل اٹھائی تھی؟,0.36119282245635986,0.664452314376831,0.0,0.0,0.07142857142857142
ہندوستان میں اولمپک ریلے کے بارے میں احتجاج کہاں منظم کیا گیا تھا؟,0.4532921314239502,0.8344430923461914,0.0,0.0,0.0
کون سی اداکارہ نے 15 اپریل کو شرکت نہ کرنے کا فیصلہ کیا؟,0.49299585819244385,0.6415706872940063,0.0,0.0,0.0
اولمپک مشعل بنکاک کب پہنچی؟,0.6101537942886353,0.834295392036438,0.0,0.0,0.0
منصوبہ بند روٹ کتنے کلومیٹر تھا جو منسوخ کر دیا گیا تھا؟,0.05350156128406525,0.5008332133293152,0.0,0.0,0.0
ملائیشیا کا دارالحکومت کیا ہے؟,0.35683703422546387,0.4490585923194885,0.0,0.0,0.0
انڈونیشیا میں مشعل کی ریلے کا آغاز کہاں سے ہوا؟,0.3438562750816345,0.7017343044281006,0.0,0.0,0.0
مدعو افراد کے ساتھ ساتھ، اسٹیڈیم میں صرف کون سے دوسرے لوگوں کو داخل ہونے کی اجازت تھی؟,0.4798641800880432,0.5895859599113464,0.0,0.0,0.0
جس چیز سے انکار کیا گیا تھا اس پر مکمل پابندی؟,0.7088996171951294,0.40682873129844666,0.0,0.0,0.0
مشعل ریلے کے لئے موضوع کیا تھا؟,0.19455021619796753,0.6936163902282715,0.0,0.0,0.0
مشعل کینبرا میں کب پہنچی؟,0.5174965858459473,0.6898289918899536,0.0,0.0,0.0
اولمپک مشعل کس تاریخ کو روشن کی گئی تھی؟,0.5415182709693909,0.7846357822418213,0.0,0.0,0.0
اولمپک مشعل نے جکارتا کا دورہ کب کیا؟,0.2155943661928177,0.3057723641395569,0.0,0.0,0.25
ریلے کے مسائل کی وجہ سے، آئی او سی نے فیصلہ کیا کہ آئندہ اولمپکس میں مزید کیا نہیں ہوگا؟,0.49583372473716736,0.5715327262878418,0.0,0.0,0.0
چین اور دنیا کے مابین تاریخی روابط کی علامت کے طور پر مشعل کس سڑک پر تھی؟,0.5323571562767029,0.9011470079421997,0.0,0.0,0.0
کچھ گروہ مشعل کے راستے پر کیا کر رہے تھے جو اولمپکس کی حمایت نہیں کر رہے تھے؟,0.7480190992355347,0.5918149948120117,0.0,0.0,0.0
بھارت اور چین کے درمیان کیا بگڑ گیا؟,0.5823519229888916,0.8481987714767456,0.0,0.0,0.0
کس نے کہا کہ مشعل ریلے ختم کیا جائے؟,0.4566807150840759,0.770992636680603,0.0,0.0,0.0
اولمپک شعلہ کس تاریخ کو روشن کیا گیا تھا؟,0.5435742139816284,0.8322224617004395,0.0,0.0,0.06666666666666667
مشعل کے لیے کس ایندھن کا استعمال کیا جاتا ہے؟,0.41631442308425903,0.9202233552932739,0.0,0.0,0.1
دنیا کے کن تین علاقوں میں احتجاجی مظاہروں کی تعداد کم بتائی گئی؟,0.4910171627998352,0.8421967029571533,0.0,0.0,0.0
ٹارچ کو تائیوان سے کتنے کلومیٹر دور جانا تھا؟,0.1629347950220108,0.7724720239639282,0.0,0.0,0.1111111111111111
کیا ہوا کی رفتار مشعل شعلہ اب بھی میل فی گھنٹہ میں روشن رہے گا؟,0.3911173343658447,0.5993959903717041,0.0,0.0,0.1
ہوائی جہاز کو کس رنگ سے پینٹ کیا گیا تھا؟,0.33006179332733154,0.5962207317352295,0.0,0.0,0.0
بین الاقوامی اولمپک کمیٹی کا صدر کون ہے؟,0.5657452344894409,0.840348482131958,0.0,0.0,0.0
ٹارچ ریلے کے لئے پیرس کا روٹ کہاں سے شروع ہوا؟,0.33113959431648254,0.5978492498397827,0.0,0.0,0.0
مشعل روٹ چھ کیا احاطہ کرتا ہے؟,0.4291449785232544,0.5590687394142151,0.0,0.0,0.0
اس عورت کا نام کیا ہے جس نے نئی کھیلوں کے لئے مشعل روشن کی؟,0.16989976167678833,0.7193293571472168,0.0,0.0,0.06666666666666667
کون سی حکومت مشعل کے راستے کی وضاحت کرنے کے لئے استعمال ہونے والی زبان پر متفق نہیں تھی؟,0.38744157552719116,0.682212233543396,0.0,0.0,0.0
کہاں مخالف مظاہرین چینی جھنڈوں کے ساتھ ایک Carrefour کی دکان میں داخل ہونے سے روک دیا گیا تھا؟,0.5241765379905701,0.6695340871810913,0.0,0.0,0.0
کس کے بارے میں کہا جاتا ہے کہ اس نے دلائی لاما کو پیسے دیئے ہیں؟,0.3637741804122925,0.5582035183906555,0.0,0.0,0.0
نورسلطان نزاربیف کون ہے؟,0.4767090082168579,0.4377903342247009,0.0,0.0,0.16666666666666666
جاپان میں مظاہرین کو کس نے دبایا؟,0.6488907337188721,0.8071061968803406,0.0,0.0,0.0
پیرس میں مشعل کی منتقلی کب ہوئی؟,0.5228968858718872,0.7258329391479492,0.0,0.0,0.0
کون سے کارکنوں کو گرفتار کیا گیا ہے؟,0.15202051401138306,0.6825310587882996,0.0,0.0,0.0
مظاہرین کے ساتھ کیا ہوا جنہوں نے مشعل لے جانے میں مداخلت کرنے کی کوشش کی؟,0.8857975006103516,0.7498345375061035,0.0,0.0,0.0
ٹارچ استنبول میں کب تھا؟,0.5733129978179932,0.7247120141983032,0.0,0.0,0.0
روس میں ریلے کے لئے آخری مقام کیا تھا؟,0.4279021620750427,0.8497298955917358,0.0,0.0,0.0
ایم ایم اے فائٹر کا نام کیا ہے جس نے روس میں مشعل اٹھائی؟,0.27379491925239563,0.43046239018440247,1.0,0.25,0.4
لندن کے عہدیداروں نے چینی سیکیورٹی گارڈز کو مظاہرین کے ساتھ ان کے سلوک کے لئے کس لفظ کا استعمال کیا تھا؟,0.4793819785118103,0.8277656435966492,0.0,0.0,0.0
مشعل پہلی بار کس ملک میں پہنچی؟,0.6162183880805969,0.6849293112754822,0.0,0.0,0.14285714285714285
2008 کے اولمپکس کے لیے انگلینڈ میں کتنے لوگوں نے مشعل اٹھائی تھی؟,0.3829573690891266,0.6731387376785278,0.0,0.0,0.07142857142857142
انگلینڈ میں کون سے دو لوگوں نے مشعل اٹھانے سے انکار کر دیا؟,0.24690411984920502,0.5186295509338379,0.0,0.0,0.06666666666666667
فرانس میں سیکیورٹی خدشات کی وجہ سے کتنی بار مشعل بجھائی گئی تھی؟,0.4942149519920349,0.9071296453475952,0.0,0.0,0.0
فرانسسکا مارٹینز کے ساتھ مل کر، جس نے مشعل نہ اٹھانے کا فیصلہ کیا؟,0.3622444272041321,0.6968777179718018,0.0,0.0,0.07142857142857142
کس نے سٹی ہال کی کھڑکی سے تبت کا جھنڈا نکالا؟,0.38019120693206787,0.4794255495071411,0.0,0.0,0.0
نسلی چینیوں نے جِن جِنگ کو کیا کہا تھا؟,0.4752146899700165,0.7167840003967285,0.0,0.0,0.0
مشرق وسطیٰ کا کون سا مقام واحد علاقہ تھا جس کا مشعل نے دورہ کیا تھا؟,0.536249041557312,0.6059035062789917,0.0,0.0,0.0
ایفل ٹاور سے کیا لٹکا ہوا تھا؟,0.6443461179733276,0.6275458335876465,0.0,0.0,0.0
احتجاج کو مجموعی طور پر کس نوعیت کا سمجھا جاتا تھا؟,0.7393844127655029,0.47771602869033813,0.0,0.0,0.0
افریقہ میں یہ مشعل کون ہے؟,0.683914303779602,0.526480495929718,0.0,0.0,0.0
مشعل کے لئے واحد افریقی منزل کہاں تھی؟,0.4362461268901825,0.6643025279045105,0.0,0.0,0.0
اس شامی اداکارہ کا نام کیا ہے جو مشعل اٹھانے والی تھی؟,0.39702308177948,0.8584131002426147,0.0,0.0,0.2
پہلا راستہ کیوں نہیں لیا گیا؟,0.2605624198913574,0.3608335852622986,0.0,0.0,0.0
کتنے حاملین نے حصہ نہ لینے کا فیصلہ کیا؟,0.6221557259559631,0.5840865969657898,0.0,0.0,0.0
سوسن پریگر کس کمپنی کی کمیونیکیشن ڈائریکٹر ہیں؟,0.33709609508514404,0.7270281910896301,0.0,0.0,0.0
کس نے کہا کہ وہ ریلے کی رکاوٹوں کی حمایت نہیں کرتے؟,0.6788303256034851,0.4204833507537842,0.0,0.0,0.0
بھارت میں مشعل ریلے کہاں ہوا؟,0.27293285727500916,0.5416722297668457,0.0,0.0,0.0
وزیر داخلہ کون تھا؟,0.31402039527893066,0.6346526145935059,0.0,0.0,0.0
بھارت میں مشعل کے کتنے حاملین استعمال کیے گئے تھے؟,0.4161839783191681,0.5124017596244812,0.0,0.0,0.0
شمالی امریکہ کے پہلے مشعل بردار کا نام کیا ہے؟,0.3934263586997986,0.834551215171814,0.0,0.0,0.0
کس نے کہا کہ پولیس نے جھنڈے لینے میں اپنی مرضی سے کام کیا؟,0.5066365003585815,0.37784916162490845,0.0,0.0,0.0
روٹ کے اختتام جسٹن ہرمن پلازہ سے کیا کرنے کے لئے تبدیل کر دیا گیا تھا؟,0.8434981107711792,0.5020697116851807,0.0,0.0,0.0
مشعل مسقط میں کب پہنچی؟,0.4389369785785675,0.7180380821228027,0.0,0.0,0.25
اس قرارداد کی منظوری کس نے دی؟,0.1175602599978447,0.49347251653671265,0.0,0.0,0.0
کس نے کہا کہ سان فرانسسکو ریلے روٹ کو مختصر کیا جائے؟,0.29242852330207825,0.6026061773300171,0.0,0.0,0.0
اس کے بجائے مشعل کس قسم کی سہولت پر لے جایا گیا تھا.,0.22197893261909485,0.49258410930633545,0.0,0.0,0.0
1 اپریل 2008 کو انسانی حقوق سے متعلق قرارداد کو کس نے منظور کیا؟,0.7090437412261963,0.5622513890266418,0.0,0.0,0.0
ارجنٹائن میں مشعل کا پہلا حامل کون تھا؟,0.207035630941391,0.5247377753257751,0.0,0.0,0.0
بس میں سوار ہونے سے پہلے سان فرانسسکو ٹارچ ریلے کا آخری حصہ کہاں سے کیا گیا تھا؟,0.579609215259552,0.5656837224960327,0.0,0.0,0.0
کس جگہ نے ریلے کے لئے افتتاحی شو کا انعقاد کیا؟,0.3227331042289734,0.5443117618560791,0.0,0.0,0.0
چین اور تبت میں کس چیز پر تشویش تھی؟,0.7349340915679932,0.733825147151947,0.0,0.0,0.0
مشعل دارالسلام میں کب پہنچی؟,0.4274473786354065,0.5854222774505615,0.0,0.0,0.0
اس بڑے بینر پر کیا لکھا تھا جو متبادل مارچ کے راستے کے ساتھ تھا؟,0.41980820894241333,0.5972882509231567,0.0,0.0,0.0
افریقہ میں ریلے کا اختتام کہاں ہوا؟,0.16639143228530884,0.6748248338699341,0.0,0.0,0.0
متبادل مارچ پر اٹھائے جانے والے مشعل کو کیا نام دیا گیا تھا؟,0.44362175464630127,0.7940236330032349,0.0,0.0,0.0
تبت کے بارے میں اپنے خدشات کی وجہ سے کتنے مشعل برداروں نے شرکت نہیں کی؟,0.37189048528671265,0.5640480518341064,0.0,0.0,0.0
کون سا فٹ بال کپتان تبت کے لئے حمایت ظاہر کرنے کے لئے ریلے میں حصہ نہیں لیا؟,0.704118013381958,0.6313008666038513,0.0,0.0,0.0
تبتی جلاوطنی کی حکومت کہاں ہے؟,0.43029093742370605,0.7276248931884766,0.0,0.0,0.0
غیر منظور شدہ متبادل ریلے کو کیا کہا جاتا تھا؟,0.2208302617073059,0.7615536451339722,0.0,0.0,0.0
ملائیشیا میں آخری مشعل ریلے ایونٹ کس سال ہوا تھا؟,0.7047911286354065,0.901321530342102,0.0,0.0,0.0
میڈیا کو بتایا گیا کہ چینیوں نے قمیضوں اور نقل و حمل کی فراہمی کی؟,0.8419328927993774,0.7445944547653198,0.0,0.0,0.0
چینی رضاکاروں نے دو ملائیشین مظاہرین سے کیا لیا؟,0.6871156096458435,0.8707370758056641,0.0,0.0,0.0
گرین ورلڈ فاؤنڈیشن کی چیئرپرسن کون ہے جس نے ریلی میں حصہ لینے سے انکار کر دیا؟,0.4271944761276245,0.7268303632736206,0.0,0.0,0.0
بیجنگ کے بعد مشعل نے کتنے براعظموں کا دورہ کیا؟,0.5346801280975342,0.821564793586731,0.0,0.0,0.0
اولمپک مشعل بیجنگ کب پہنچی؟,0.5774728655815125,0.6968348026275635,0.0,0.0,0.0
جنہوں نے مظاہرین کے خلاف بڑے پیمانے پر جمع کیا؟,0.37475165724754333,0.7202770709991455,0.0,0.0,0.0
کون سا ریٹائرڈ پولیس افسر بھارت میں مشعل لے جانے سے انکار کر دیا؟,0.5364888906478882,0.8140009641647339,0.0,0.0,0.0
مشعل کس دھات سے بنائی گئی ہے؟,0.4881618618965149,0.5907913446426392,0.0,0.0,0.1111111111111111
چینی اولمپک مشعل کا ڈیزائن نام کیا تھا؟,0.7144008874893188,0.8447668552398682,0.0,0.0,0.5555555555555556
ہو چی منہ سٹی اور ہانگ کانگ کے درمیان کیا اسٹاپ ہونا تھا؟,0.6259674429893494,0.8462386131286621,0.0,0.0,0.0
جون 2008 میں کس تقریب کے لئے بین الاقوامی مشعل ریلے منسوخ کر دیا گیا تھا؟,0.32866355776786804,0.4199730157852173,0.0,0.0,0.0
کینبرا میں چینی عہدیداروں سے شعلہ کس نے حاصل کیا؟,0.733259916305542,0.766991913318634,0.0,0.0,0.0
مارک پالمر کی طرف سے فنڈ کیا گیا تھا کہ غیر منافع بخش کیا تھا؟,0.22849780321121216,0.4063488841056824,0.0,0.0,0.0
رات کے وسط میں کس وقت سفارت کار کو طلب کیا گیا تھا؟,0.529545247554779,0.8322968482971191,0.0,0.0,0.0
اولمپکس کے کسی بھی مقام پر کس قسم کا جھنڈا پہننے والے کھلاڑیوں کو اولمپکس سے نکالنے کے امکان کا سامنا کرنا پڑا؟,0.4645196199417114,0.7801620960235596,0.0,0.0,0.0
استنبول میں مشعل کہاں ختم ہوئی؟,0.6847057938575745,0.9142036437988281,0.0,0.0,0.0
گورڈن براؤن نے مشعل کا خیرمقدم کہاں کیا؟,0.5696156620979309,0.7182276248931885,0.0,0.0,0.07142857142857142
کس تنظیم نے کئی مظاہروں کا منصوبہ بنایا؟,0.4897429049015045,0.5997312068939209,0.0,0.0,0.0
مختلف فرانسیسی سیاستدانوں نے احتجاج شروع کیا جن میں کس کے ارکان بھی شامل تھے؟,0.6470071077346802,0.8640648126602173,0.0,0.0,0.0
مشعل نے ملائیشیا کا دورہ کب کیا؟,0.21556562185287476,0.518845796585083,0.0,0.0,0.0
ٹارچ سان فرانسسکو میں کس دن پہنچا؟,0.474048376083374,0.7596502304077148,0.0,0.0,0.0
اولمپک مشعل لے جانے میں حصہ لینے والا پہلا ایم ایم اے فائٹر کون ہے؟,0.5571318864822388,0.8859487175941467,0.0,0.0,0.2
جب ریلے گزر رہا تھا تو پارلیمنٹ کے ارکان نے کیا چیخیں ماریں؟,0.44703203439712524,0.8310205936431885,0.0,0.0,0.0
کون سا مشہور پل تھا جس پر مظاہرین نے دو بینر لٹکا رکھے تھے؟,0.3333759903907776,0.614905834197998,0.0,0.0,0.0
چین اور تبت میں کس چیز پر تشویش تھی؟,0.7349340915679932,0.733825147151947,0.0,0.0,0.0
لندن میں ریلے کا اختتام کہاں ہوا؟,0.08514059334993362,0.5305564403533936,0.0,0.0,0.0
وہ احتجاج کس تاریخ کا تھا جس کی قیادت گیر اور ٹٹو نے کی تھی؟,0.6955361366271973,0.6931851506233215,0.0,0.0,0.0
کس نے سٹی ہال کی کھڑکی سے تبت کا جھنڈا پھینک دیا؟,0.34957653284072876,0.6108987331390381,0.0,0.0,0.0
مشعل کا شعلہ اس وقت بجھ گیا جب ڈیوڈ ڈوئلیٹ اسے کس کے حوالے کرنے کے لئے تیار تھا؟,0.3048734664916992,0.7919107675552368,0.0,0.0,0.0
مشعل کو لے جانے کی کوشش کہاں کی گئی تھی؟,0.24289174377918243,0.7253666520118713,0.0,0.0,0.0
لندن کے عہدیداروں نے چینی سیکیورٹی گارڈز کو مظاہرین کے ساتھ ان کے سلوک کے لئے کس لفظ کا استعمال کیا تھا؟,0.4793819785118103,0.8277656435966492,0.0,0.0,0.0
اولمپک مشعل کا کون سا وہیل چیئر پر بیٹھا حامل تبت کا جھنڈا لہرا رہا تھا؟,0.5640249848365784,0.8195431232452393,0.0,0.0,0.0
بس میں سوار ہونے سے پہلے سان فرانسسکو ٹارچ ریلے کا آخری حصہ کہاں سے کیا گیا تھا؟,0.579609215259552,0.5656837224960327,0.0,0.0,0.0
سیاسی جماعتوں نے مختصر وقفے کے لئے کیا درخواست کی؟,0.8155704736709595,0.6607385873794556,0.0,0.0,0.0
پل اسٹنٹ کے لئے کتنے کارکنوں پر جرائم کا الزام عائد کیا جا سکتا ہے؟,0.14247068762779236,0.6811317801475525,0.0,0.0,0.0
ارجنٹائن میں اولمپک مشعل کی ریلے کا آغاز کہاں سے ہوا؟,0.45299893617630005,0.7572462558746338,0.0,0.0,0.0
کس جگہ نے ریلے کے لئے افتتاحی شو کا انعقاد کیا؟,0.3227331042289734,0.5443117618560791,0.0,0.0,0.0
ٹروکیڈرو میں میڈیا سے بات کرنے والے شخص نے کہا کہ چین میں کیا کمی ہے؟,0.41735631227493286,0.5880554914474487,0.0,0.0,0.0
ارجنٹائن میں مشعل کا پہلا حامل کون تھا؟,0.18089044094085693,0.5206478834152222,0.0,0.0,0.0
مارک پالمر کی طرف سے فنڈ کیا گیا تھا کہ غیر منافع بخش کیا تھا؟,0.20578688383102417,0.47534042596817017,0.0,0.0,0.0
اسے بجھانے کی کوشش میں مشعل پر کیا پھینک دیا گیا تھا؟,0.45992767810821533,0.717540442943573,0.0,0.0,0.0
مشعل اسلام آباد میں کب پہنچی؟,0.49701830744743347,0.7400462627410889,0.0,0.0,0.0
متبادل مارچ پر اٹھائے جانے والے مشعل کو کیا نام دیا گیا تھا؟,0.44362175464630127,0.7940236330032349,0.0,0.0,0.0
اس شامی اداکارہ کا نام کیا ہے جو مشعل اٹھانے والی تھی؟,0.39702308177948,0.8584131002426147,0.0,0.0,0.2
اس ریلوے کا نام کیا ہے جہاں افریقہ میں اولمپک مشعل کی ریلے کا آغاز ہوا؟,0.5957387685775757,0.6764287948608398,0.0,0.0,0.0
سینکڑوں تبت کے حامی مظاہرین کہاں جمع ہوئے؟,0.7519394755363464,0.913185179233551,0.0,0.0,0.0
لورل سدرلن نے اپنے خدشات کے بارے میں کس ٹی وی اسٹیشن سے بات کی؟,0.13211381435394287,0.4887959957122803,0.0,0.0,0.0
نئی دہلی میں کتنے دوڑنے والوں نے مشعل اٹھائی؟,0.4578191637992859,0.6671962141990662,0.0,0.0,0.0
کون سا فٹ بال کپتان تبت کے لئے حمایت ظاہر کرنے کے لئے ریلے میں حصہ نہیں لیا؟,0.704118013381958,0.6313008666038513,0.0,0.0,0.0
چینیوں نے کمزور ریلے مقامات کی ایک فہرست کس کو پیش کی؟,0.3215142488479614,0.7367093563079834,0.0,0.0,0.0
پاکستان میں اولمپک مشعل کی ریلے کا آغاز کہاں سے ہوا؟,0.6993105411529541,0.9025993943214417,0.0,0.0,0.0
اولمپک ریلے میں اسی طرح کی حفاظتی تدابیر اختیار کی گئی تھیں جیسے کسی دوسرے خاص دن میں؟,0.4214498996734619,0.5519207715988159,0.0,0.0,0.0
تبت میں چینی جبر کے خلاف احتجاج کے لئے دہلی میں احتجاج کب ہوا؟,0.5820834636688232,0.8474627733230591,0.0,0.0,0.0
کون سی اداکارہ نے 15 اپریل کو شرکت نہ کرنے کا فیصلہ کیا؟,0.49299585819244385,0.6415706872940063,0.0,0.0,0.0
کون سا ریٹائرڈ پولیس افسر بھارت میں مشعل لے جانے سے انکار کر دیا؟,0.5364888906478882,0.8140009641647339,0.0,0.0,0.0
امریکہ کی کون سی اداکارہ کو ابتدائی طور پر منعقد کیا گیا تھا اور پھر چین اور سوڈان کے بارے میں تقریر کی تھی؟,0.6076360940933228,0.5631257891654968,0.0,0.0,0.0
کون 'قفس میں بند عورت' کے طور پر ریلے میں حصہ نہیں لینا چاہتا تھا؟,0.49273568391799927,0.7527601718902588,0.0,0.0,0.0
میڈیا کو بتایا گیا کہ چینیوں نے قمیضوں اور نقل و حمل کی فراہمی کی؟,0.7965139150619507,0.7026800513267517,0.0,0.0,0.0
بیڈی کہاں سے ریٹائر ہوئے تھے؟,0.028804104775190353,0.5923271179199219,0.0,0.0,0.0
ملائیشیا میں یہ راستہ کہاں سے شروع ہوا؟,0.3797980546951294,0.9646051526069641,0.0,0.0,0.0
2008 کے کھیلوں سے پہلے ، ملائیشیا نے آخری بار اولمپک مشعل ریلے کب دیکھا تھا؟,0.6291249990463257,0.6489722728729248,0.0,0.0,0.0
ہندوستان میں اولمپک ریلے کے بارے میں احتجاج کہاں منظم کیا گیا تھا؟,0.4532921314239502,0.8344430923461914,0.0,0.0,0.0
کس نے کہا کہ سان فرانسسکو ریلے روٹ کو مختصر کیا جائے؟,0.34784093499183655,0.7014725208282471,0.0,0.0,0.0
اس کے بجائے مشعل کس قسم کی سہولت پر لے جایا گیا تھا.,0.18344613909721375,0.5932683944702148,0.0,0.0,0.0
کہاں احتجاج ہوا جب مدعو مہمانوں اور پریس کے علاوہ کسی کو بھی اسٹیڈیم کے اندر جانے کی اجازت نہیں تھی؟,0.5478746891021729,0.6807559728622437,0.0,0.0,0.0
اس آبائی بزرگ کا نام کیا ہے جس نے چینی عہدیداروں سے مشعل حاصل کی تھی؟,0.4866669178009033,0.7332821488380432,0.0,0.0,0.0
انڈونیشیا میں مشعل کی ریلے کا آغاز کہاں سے ہوا؟,0.26792633533477783,0.569748044013977,0.0,0.0,0.0
آسٹریلوی کونسل آف چینی آرگنائزیشنز کے چیئرمین کون تھے؟,0.47122231125831604,0.71828293800354,0.0,0.0,0.0
"میڈیا کو کس نے بتایا کہ چینی سفارت کار ""طاقت کا پرامن مظاہرہ"" کر رہے ہیں؟",0.6477850675582886,0.927275538444519,0.0,0.0,0.0
جب راہبوں نے ایونٹ سے دستبردار ہو گئے، تو ریلی کا نیا نقطہ آغاز کہاں تھا؟,0.31939154863357544,0.7082311511039734,0.0,0.0,0.0
مشعل کینبرا میں کب پہنچی؟,0.5174965858459473,0.6898289918899536,0.0,0.0,0.0
ناگانو میں ریلے ایونٹ کا آغاز کس مقام پر ہونا تھا؟,0.7123837471008301,0.8229687809944153,0.0,0.0,0.0
کینبرا مشعل ریلے کمیٹی کا سربراہ کون تھا؟,0.13062676787376404,0.5711207985877991,0.0,0.0,0.0
جاپان میں مشعل کی ریلے کہاں منعقد کی گئی تھی؟,0.25382572412490845,0.6485753059387207,0.0,0.0,0.0
اے سی ٹی کے چیف منسٹر جان اسٹین ہوپ نے کہا کہ کون سی تنظیم اس بات کو یقینی بنانے کا ارادہ رکھتی ہے کہ چین کے حامی تبت کے حامیوں سے زیادہ ہوں۔,0.871668815612793,0.663216233253479,0.0,0.0,0.0
سیئول نے کون سے اولمپکس کی میزبانی کی؟,0.24839839339256287,0.6088234186172485,0.0,0.0,0.0
مشعل پیونگ یانگ میں کب پہنچی؟,0.4236851930618286,0.6527570486068726,0.0,0.0,0.0
ٹارچ کے ساتھ پہلا رنر کون تھا؟,0.24436220526695251,0.7376631498336792,0.0,0.0,0.0
چینی رضاکاروں نے دو ملائیشین مظاہرین سے کیا لیا؟,0.6871156096458435,0.8707370758056641,0.0,0.0,0.0
آگ کو بجھانے کی کوشش کے لئے کیا پھینک دیا گیا تھا؟,0.4601060152053833,0.7775651216506958,0.0,0.0,0.0
کون سا فٹ بالر نے تنازعہ کی وجہ سے مشعل بردار نہ ہونے کا فیصلہ کیا؟,0.24234338104724884,0.4274722635746002,0.0,0.0,0.0
مشعل مسقط میں کب پہنچی؟,0.4389369785785675,0.7180380821228027,0.0,0.0,0.25
دوسرے مارچ نے کہاں سفر کیا اور کہاں تک؟,0.6330102682113647,0.4156361520290375,0.0,0.0,0.0
کتنے حاملین نے حصہ نہ لینے کا فیصلہ کیا؟,0.3630003035068512,0.15969844162464142,0.0,0.0,0.0
مشعل نے نئی دہلی کا دورہ کب کیا؟,0.14457668364048004,0.47386783361434937,0.0,0.0,0.0
تبتی جلاوطنی کی کمیونٹی میں کتنے لوگ شامل ہیں؟,0.3428215980529785,0.8374179601669312,0.0,0.0,0.0
بیرونی ریلے منسوخ ہونے کے بعد سے ایک انڈور تقریب کہاں منعقد کی گئی تھی؟,0.7576595544815063,0.7168503999710083,0.0,0.0,0.0
مشعل نے ملائیشیا کا دورہ کب کیا؟,0.21556562185287476,0.518845796585083,0.0,0.0,0.0
گرین ورلڈ فاؤنڈیشن کی چیئرپرسن کون ہے جس نے ریلی میں حصہ لینے سے انکار کر دیا؟,0.4271944761276245,0.7268303632736206,0.0,0.0,0.0
چینی گروپ نے کیا پکارا؟,0.594938337802887,0.6573060750961304,0.0,0.0,0.3333333333333333
جنوبی کوریا میں مشعل ریلے کا ایونٹ کہاں منعقد کیا گیا تھا؟,0.5081498026847839,0.8764537572860718,0.0,0.0,0.0
آسٹریلیا میں اولمپک مشعل کے راستے کا آغاز کس مقام پر ہوا تھا؟,0.6539515256881714,0.8243595361709595,0.0,0.0,0.0
وہ وزیر خارجہ کون تھا جس نے اشارہ کیا کہ چینی عہدیدار چاہتے ہیں کہ مظاہرین کی حمایت کرتے ہوئے ان کا نقطہ نظر ظاہر کیا جائے؟,0.7095440626144409,0.797277569770813,0.0,0.0,0.0
پہلا راستہ کیوں نہیں لیا گیا؟,0.23826265335083008,0.46094822883605957,0.0,0.0,0.0
2012 میں اولمپکس کا انعقاد کس شہر میں ہوا؟,0.2741893529891968,0.6517136096954346,0.0,0.0,0.0
شمالی کوریا میں ریلے ایونٹ کہاں منعقد کیا گیا تھا؟,0.2747262716293335,0.4751184582710266,0.0,0.0,0.0
جنوبی کوریا میں ریلے ایونٹ کہاں منعقد کیا گیا تھا؟,0.43845370411872864,0.7852686047554016,0.0,0.0,0.0
انسانی حقوق کے حوالے سے دنیا کے بدترین مجرموں میں سے کون اکثر درج ہوتا ہے؟,0.25935038924217224,0.7489574551582336,0.0,0.0,0.0
مظاہروں کا مطالبہ کرنے والے کس بلاگر کو ٹیکس چوری کے الزام میں گرفتار کیا گیا؟,0.49821972846984863,0.7621209621429443,0.0,0.0,0.0
اگرچہ انہوں نے ویتنام میں مظاہروں کی ترغیب دی ، لیکن نگوئن وان ہائی پر کس جرم کا الزام عائد کیا گیا؟,0.3769253194332123,0.5037403106689453,0.0,0.0,0.0
کتنے مشعل برداروں نے مشعل اٹھائی؟,0.5175359845161438,0.5835035443305969,0.0,0.0,0.08333333333333333
کچھ لوگوں نے پلاسٹک کی بھری ہوئی شعلوں کو لہراتے ہوئے کہا کہ وہ کس چیز کی علامت ہیں؟,0.5634481310844421,0.5835336446762085,0.0,0.0,0.0
مشعل ناگانو میں کب پہنچی؟,0.41979461908340454,0.538082480430603,0.0,0.0,0.0
2008 کے اولمپکس کا نعرہ کیا تھا؟,0.5105695724487305,0.762632429599762,0.0,0.0,0.0
کس کیتھیڈرل میں رپورٹرز ود آؤٹ بارڈرز نے ایک اور احتجاج کا بینر لٹکا دیا؟,0.1465168297290802,0.2305891513824463,0.0,0.0,0.0
مشعل ریلے کے راستے پر مختلف حملوں کی مذمت کس نے کی؟,0.5079821944236755,0.7624518275260925,0.0,0.0,0.0
