question,faithfulness,answer_relevancy,context_recall,context_precision,entity_recall
ایفل ٹاور میں بینر کی ایک کاپی اور کہاں لٹکی ہوئی تھی؟,0.834372878074646,0.923819899559021,0.0,0.0,0.0
دنیا کے کن تین علاقوں میں احتجاجی مظاہروں کی تعداد کم بتائی گئی؟,0.836712121963501,0.9101544618606567,0.0,0.0,0.0
ٹارچ اٹھانے والا پہلا شخص کون تھا؟,0.8212945461273193,0.9089620113372803,0.0,0.0,0.0
ترکی میں مشعل کا ریلے کہاں ختم ہوا؟,0.8706018924713135,0.9303473830223083,0.0,0.0,0.0
لندن میں ریلے کا اختتام کہاں ہوا؟,0.8016976118087769,0.8859548568725586,0.0,0.0,0.0
2008 کے اولمپکس کے لیے انگلینڈ میں کتنے لوگوں نے مشعل اٹھائی تھی؟,0.852325975894928,0.9501442909240723,0.0,0.0,0.07142857142857142
ہندوستان میں اولمپک ریلے کے بارے میں احتجاج کہاں منظم کیا گیا تھا؟,0.802733838558197,0.8846495747566223,0.0,0.0,0.0
کون سی اداکارہ نے 15 اپریل کو شرکت نہ کرنے کا فیصلہ کیا؟,0.8709432482719421,0.9245073795318604,0.0,0.0,0.0
اولمپک مشعل بنکاک کب پہنچی؟,0.8148193955421448,0.8501555919647217,0.0,0.0,0.0
منصوبہ بند روٹ کتنے کلومیٹر تھا جو منسوخ کر دیا گیا تھا؟,0.8181926012039185,0.8687726855278015,0.0,0.0,0.0
ملائیشیا کا دارالحکومت کیا ہے؟,0.7915351986885071,0.7846604585647583,0.0,0.0,0.0
انڈونیشیا میں مشعل کی ریلے کا آغاز کہاں سے ہوا؟,0.8212019801139832,0.8836796283721924,0.0,0.0,0.0
مدعو افراد کے ساتھ ساتھ، اسٹیڈیم میں صرف کون سے دوسرے لوگوں کو داخل ہونے کی اجازت تھی؟,0.8506171703338623,0.9355725049972534,0.0,0.0,0.0
جس چیز سے انکار کیا گیا تھا اس پر مکمل پابندی؟,0.8674193620681763,0.8071967959403992,0.0,0.0,0.0
مشعل ریلے کے لئے موضوع کیا تھا؟,0.8136309385299683,0.8742249011993408,0.0,0.0,0.0
مشعل کینبرا میں کب پہنچی؟,0.802024781703949,0.8713753819465637,0.0,0.0,0.0
اولمپک مشعل کس تاریخ کو روشن کی گئی تھی؟,0.8565648794174194,0.8848612308502197,0.0,0.0,0.0
اولمپک مشعل نے جکارتا کا دورہ کب کیا؟,0.7691893577575684,0.8221145868301392,0.0,0.0,0.25
ریلے کے مسائل کی وجہ سے، آئی او سی نے فیصلہ کیا کہ آئندہ اولمپکس میں مزید کیا نہیں ہوگا؟,0.8745127320289612,0.9280548095703125,0.0,0.0,0.0
چین اور دنیا کے مابین تاریخی روابط کی علامت کے طور پر مشعل کس سڑک پر تھی؟,0.8450874090194702,0.9348316192626953,0.0,0.0,0.0
کچھ گروہ مشعل کے راستے پر کیا کر رہے تھے جو اولمپکس کی حمایت نہیں کر رہے تھے؟,0.9052926301956177,0.8602185249328613,0.0,0.0,0.0
بھارت اور چین کے درمیان کیا بگڑ گیا؟,0.8056914210319519,0.9182386994361877,0.0,0.0,0.0
کس نے کہا کہ مشعل ریلے ختم کیا جائے؟,0.8113627433776855,0.8866143226623535,0.0,0.0,0.0
اولمپک شعلہ کس تاریخ کو روشن کیا گیا تھا؟,0.8375965356826782,0.8966836929321289,0.0,0.0,0.06666666666666667
مشعل کے لیے کس ایندھن کا استعمال کیا جاتا ہے؟,0.8808587789535522,0.9337003231048584,0.0,0.0,0.1
دنیا کے کن تین علاقوں میں احتجاجی مظاہروں کی تعداد کم بتائی گئی؟,0.836712121963501,0.9101544618606567,0.0,0.0,0.0
ٹارچ کو تائیوان سے کتنے کلومیٹر دور جانا تھا؟,0.8243136405944824,0.9438794255256653,0.0,0.0,0.1111111111111111
کیا ہوا کی رفتار مشعل شعلہ اب بھی میل فی گھنٹہ میں روشن رہے گا؟,0.8281069993972778,0.8961616158485413,0.0,0.0,0.1
ہوائی جہاز کو کس رنگ سے پینٹ کیا گیا تھا؟,0.7845298051834106,0.86492919921875,0.0,0.0,0.0
بین الاقوامی اولمپک کمیٹی کا صدر کون ہے؟,0.849272608757019,0.927127480506897,0.0,0.0,0.0
ٹارچ ریلے کے لئے پیرس کا روٹ کہاں سے شروع ہوا؟,0.8367992043495178,0.8552697896957397,0.0,0.0,0.0
مشعل روٹ چھ کیا احاطہ کرتا ہے؟,0.7953191995620728,0.8494116067886353,0.0,0.0,0.0
اس عورت کا نام کیا ہے جس نے نئی کھیلوں کے لئے مشعل روشن کی؟,0.8157039880752563,0.9197894334793091,0.0,0.0,0.06666666666666667
کون سی حکومت مشعل کے راستے کی وضاحت کرنے کے لئے استعمال ہونے والی زبان پر متفق نہیں تھی؟,0.8063520193099976,0.9408581256866455,0.0,0.0,0.0
کہاں مخالف مظاہرین چینی جھنڈوں کے ساتھ ایک Carrefour کی دکان میں داخل ہونے سے روک دیا گیا تھا؟,0.8535940051078796,0.9309657216072083,0.0,0.0,0.0
کس کے بارے میں کہا جاتا ہے کہ اس نے دلائی لاما کو پیسے دیئے ہیں؟,0.8751785755157471,0.8756183385848999,0.0,0.0,0.0
نورسلطان نزاربیف کون ہے؟,0.8417569398880005,0.9091737270355225,0.0,0.0,0.16666666666666666
جاپان میں مظاہرین کو کس نے دبایا؟,0.8279423713684082,0.9072798490524292,0.0,0.0,0.0
پیرس میں مشعل کی منتقلی کب ہوئی؟,0.8568055033683777,0.9172216653823853,0.0,0.0,0.0
کون سے کارکنوں کو گرفتار کیا گیا ہے؟,0.8385887145996094,0.9121379256248474,0.0,0.0,0.0
مظاہرین کے ساتھ کیا ہوا جنہوں نے مشعل لے جانے میں مداخلت کرنے کی کوشش کی؟,0.8993255496025085,0.9055737257003784,0.0,0.0,0.0
ٹارچ استنبول میں کب تھا؟,0.8337199687957764,0.9082335233688354,0.0,0.0,0.0
روس میں ریلے کے لئے آخری مقام کیا تھا؟,0.8097838163375854,0.8950445652008057,0.0,0.0,0.0
ایم ایم اے فائٹر کا نام کیا ہے جس نے روس میں مشعل اٹھائی؟,0.7727065086364746,0.7791013121604919,1.0,0.25,0.4
لندن کے عہدیداروں نے چینی سیکیورٹی گارڈز کو مظاہرین کے ساتھ ان کے سلوک کے لئے کس لفظ کا استعمال کیا تھا؟,0.7999639511108398,0.9138756990432739,0.0,0.0,0.0
مشعل پہلی بار کس ملک میں پہنچی؟,0.8555254936218262,0.9039696455001831,0.0,0.0,0.14285714285714285
2008 کے اولمپکس کے لیے انگلینڈ میں کتنے لوگوں نے مشعل اٹھائی تھی؟,0.8526525497436523,0.9489477276802063,0.0,0.0,0.07142857142857142
انگلینڈ میں کون سے دو لوگوں نے مشعل اٹھانے سے انکار کر دیا؟,0.8636975288391113,0.9178246259689331,0.0,0.0,0.06666666666666667
فرانس میں سیکیورٹی خدشات کی وجہ سے کتنی بار مشعل بجھائی گئی تھی؟,0.8679715394973755,0.9596986770629883,0.0,0.0,0.0
فرانسسکا مارٹینز کے ساتھ مل کر، جس نے مشعل نہ اٹھانے کا فیصلہ کیا؟,0.8577445149421692,0.9315016269683838,0.0,0.0,0.07142857142857142
کس نے سٹی ہال کی کھڑکی سے تبت کا جھنڈا نکالا؟,0.8499681949615479,0.8308191895484924,0.0,0.0,0.0
نسلی چینیوں نے جِن جِنگ کو کیا کہا تھا؟,0.7835428714752197,0.87651526927948,0.0,0.0,0.0
مشرق وسطیٰ کا کون سا مقام واحد علاقہ تھا جس کا مشعل نے دورہ کیا تھا؟,0.8229258060455322,0.942064106464386,0.0,0.0,0.0
ایفل ٹاور سے کیا لٹکا ہوا تھا؟,0.8413678407669067,0.8873355388641357,0.0,0.0,0.0
احتجاج کو مجموعی طور پر کس نوعیت کا سمجھا جاتا تھا؟,0.8909306526184082,0.8464571237564087,0.0,0.0,0.0
افریقہ میں یہ مشعل کون ہے؟,0.8731986284255981,0.8430970311164856,0.0,0.0,0.0
مشعل کے لئے واحد افریقی منزل کہاں تھی؟,0.8449782133102417,0.9423977136611938,0.0,0.0,0.0
اس شامی اداکارہ کا نام کیا ہے جو مشعل اٹھانے والی تھی؟,0.8473525047302246,0.9276899695396423,0.0,0.0,0.2
پہلا راستہ کیوں نہیں لیا گیا؟,0.8139383792877197,0.8280289173126221,0.0,0.0,0.0
کتنے حاملین نے حصہ نہ لینے کا فیصلہ کیا؟,0.8335468769073486,0.8796870708465576,0.0,0.0,0.0
سوسن پریگر کس کمپنی کی کمیونیکیشن ڈائریکٹر ہیں؟,0.8453793525695801,0.8962439298629761,0.0,0.0,0.0
کس نے کہا کہ وہ ریلے کی رکاوٹوں کی حمایت نہیں کرتے؟,0.8912531137466431,0.8656941652297974,0.0,0.0,0.0
بھارت میں مشعل ریلے کہاں ہوا؟,0.8008354902267456,0.8755358457565308,0.0,0.0,0.0
وزیر داخلہ کون تھا؟,0.8506345748901367,0.8626900911331177,0.0,0.0,0.0
بھارت میں مشعل کے کتنے حاملین استعمال کیے گئے تھے؟,0.7838489413261414,0.8670137524604797,0.0,0.0,0.0
شمالی امریکہ کے پہلے مشعل بردار کا نام کیا ہے؟,0.8168822526931763,0.9311630725860596,0.0,0.0,0.0
کس نے کہا کہ پولیس نے جھنڈے لینے میں اپنی مرضی سے کام کیا؟,0.8387304544448853,0.8081822395324707,0.0,0.0,0.0
روٹ کے اختتام جسٹن ہرمن پلازہ سے کیا کرنے کے لئے تبدیل کر دیا گیا تھا؟,0.9285380840301514,0.8771697282791138,0.0,0.0,0.0
مشعل مسقط میں کب پہنچی؟,0.7948915958404541,0.858137845993042,0.0,0.0,0.25
اس قرارداد کی منظوری کس نے دی؟,0.8128904700279236,0.860916018486023,0.0,0.0,0.0
کس نے کہا کہ سان فرانسسکو ریلے روٹ کو مختصر کیا جائے؟,0.8073602914810181,0.8908872604370117,0.0,0.0,0.0
اس کے بجائے مشعل کس قسم کی سہولت پر لے جایا گیا تھا.,0.8211246132850647,0.8254469633102417,0.0,0.0,0.0
1 اپریل 2008 کو انسانی حقوق سے متعلق قرارداد کو کس نے منظور کیا؟,0.885793149471283,0.9180039167404175,0.0,0.0,0.0
ارجنٹائن میں مشعل کا پہلا حامل کون تھا؟,0.8263789415359497,0.8913881182670593,0.0,0.0,0.0
بس میں سوار ہونے سے پہلے سان فرانسسکو ٹارچ ریلے کا آخری حصہ کہاں سے کیا گیا تھا؟,0.8556058406829834,0.8963574171066284,0.0,0.0,0.0
کس جگہ نے ریلے کے لئے افتتاحی شو کا انعقاد کیا؟,0.8264663219451904,0.9095852375030518,0.0,0.0,0.0
چین اور تبت میں کس چیز پر تشویش تھی؟,0.8576231598854065,0.9131383895874023,0.0,0.0,0.0
مشعل دارالسلام میں کب پہنچی؟,0.845016360282898,0.8968183994293213,0.0,0.0,0.0
اس بڑے بینر پر کیا لکھا تھا جو متبادل مارچ کے راستے کے ساتھ تھا؟,0.8119022846221924,0.8658484220504761,0.0,0.0,0.0
افریقہ میں ریلے کا اختتام کہاں ہوا؟,0.8210012316703796,0.902407169342041,0.0,0.0,0.0
متبادل مارچ پر اٹھائے جانے والے مشعل کو کیا نام دیا گیا تھا؟,0.8020050525665283,0.881767749786377,0.0,0.0,0.0
تبت کے بارے میں اپنے خدشات کی وجہ سے کتنے مشعل برداروں نے شرکت نہیں کی؟,0.8687379360198975,0.9204422235488892,0.0,0.0,0.0
کون سا فٹ بال کپتان تبت کے لئے حمایت ظاہر کرنے کے لئے ریلے میں حصہ نہیں لیا؟,0.8887931704521179,0.9350045919418335,0.0,0.0,0.0
تبتی جلاوطنی کی حکومت کہاں ہے؟,0.8165931701660156,0.9333714246749878,0.0,0.0,0.0
غیر منظور شدہ متبادل ریلے کو کیا کہا جاتا تھا؟,0.8287967443466187,0.9112684726715088,0.0,0.0,0.0
ملائیشیا میں آخری مشعل ریلے ایونٹ کس سال ہوا تھا؟,0.840228259563446,0.9049484729766846,0.0,0.0,0.0
میڈیا کو بتایا گیا کہ چینیوں نے قمیضوں اور نقل و حمل کی فراہمی کی؟,0.8997399806976318,0.9060766696929932,0.0,0.0,0.0
چینی رضاکاروں نے دو ملائیشین مظاہرین سے کیا لیا؟,0.8326586484909058,0.9253038167953491,0.0,0.0,0.0
گرین ورلڈ فاؤنڈیشن کی چیئرپرسن کون ہے جس نے ریلی میں حصہ لینے سے انکار کر دیا؟,0.8832801580429077,0.9399699568748474,0.0,0.0,0.0
بیجنگ کے بعد مشعل نے کتنے براعظموں کا دورہ کیا؟,0.849351704120636,0.926974892616272,0.0,0.0,0.0
اولمپک مشعل بیجنگ کب پہنچی؟,0.8808859586715698,0.8751896619796753,0.0,0.0,0.0
جنہوں نے مظاہرین کے خلاف بڑے پیمانے پر جمع کیا؟,0.782357931137085,0.9224482774734497,0.0,0.0,0.0
کون سا ریٹائرڈ پولیس افسر بھارت میں مشعل لے جانے سے انکار کر دیا؟,0.9264419078826904,0.886768102645874,0.0,0.0,0.0
مشعل کس دھات سے بنائی گئی ہے؟,0.8164980411529541,0.8559319972991943,0.0,0.0,0.1111111111111111
چینی اولمپک مشعل کا ڈیزائن نام کیا تھا؟,0.8928579092025757,0.9305282831192017,0.0,0.0,0.5555555555555556
ہو چی منہ سٹی اور ہانگ کانگ کے درمیان کیا اسٹاپ ہونا تھا؟,0.8526616096496582,0.9390590190887451,0.0,0.0,0.0
جون 2008 میں کس تقریب کے لئے بین الاقوامی مشعل ریلے منسوخ کر دیا گیا تھا؟,0.8680210113525391,0.8636759519577026,0.0,0.0,0.0
کینبرا میں چینی عہدیداروں سے شعلہ کس نے حاصل کیا؟,0.8491047620773315,0.9337658882141113,0.0,0.0,0.0
مارک پالمر کی طرف سے فنڈ کیا گیا تھا کہ غیر منافع بخش کیا تھا؟,0.7976807355880737,0.858104944229126,0.0,0.0,0.0
رات کے وسط میں کس وقت سفارت کار کو طلب کیا گیا تھا؟,0.8168941140174866,0.9434515237808228,0.0,0.0,0.0
اولمپکس کے کسی بھی مقام پر کس قسم کا جھنڈا پہننے والے کھلاڑیوں کو اولمپکس سے نکالنے کے امکان کا سامنا کرنا پڑا؟,0.8497009873390198,0.9462182521820068,0.0,0.0,0.0
استنبول میں مشعل کہاں ختم ہوئی؟,0.8545118570327759,0.9123860001564026,0.0,0.0,0.0
گورڈن براؤن نے مشعل کا خیرمقدم کہاں کیا؟,0.8584952354431152,0.9019933342933655,0.0,0.0,0.07142857142857142
کس تنظیم نے کئی مظاہروں کا منصوبہ بنایا؟,0.7995082139968872,0.8815160989761353,0.0,0.0,0.0
مختلف فرانسیسی سیاستدانوں نے احتجاج شروع کیا جن میں کس کے ارکان بھی شامل تھے؟,0.8758809566497803,0.9146371483802795,0.0,0.0,0.0
مشعل نے ملائیشیا کا دورہ کب کیا؟,0.7802729606628418,0.8210005760192871,0.0,0.0,0.0
ٹارچ سان فرانسسکو میں کس دن پہنچا؟,0.8511675000190735,0.9143040180206299,0.0,0.0,0.0
اولمپک مشعل لے جانے میں حصہ لینے والا پہلا ایم ایم اے فائٹر کون ہے؟,0.8322224020957947,0.900651216506958,0.0,0.0,0.2
جب ریلے گزر رہا تھا تو پارلیمنٹ کے ارکان نے کیا چیخیں ماریں؟,0.8424126505851746,0.902073860168457,0.0,0.0,0.0
کون سا مشہور پل تھا جس پر مظاہرین نے دو بینر لٹکا رکھے تھے؟,0.7964707612991333,0.8752213716506958,0.0,0.0,0.0
چین اور تبت میں کس چیز پر تشویش تھی؟,0.8576231598854065,0.9131383895874023,0.0,0.0,0.0
لندن میں ریلے کا اختتام کہاں ہوا؟,0.7972549200057983,0.8824388980865479,0.0,0.0,0.0
وہ احتجاج کس تاریخ کا تھا جس کی قیادت گیر اور ٹٹو نے کی تھی؟,0.8757598400115967,0.9097322225570679,0.0,0.0,0.0
کس نے سٹی ہال کی کھڑکی سے تبت کا جھنڈا پھینک دیا؟,0.8329094648361206,0.8832255601882935,0.0,0.0,0.0
مشعل کا شعلہ اس وقت بجھ گیا جب ڈیوڈ ڈوئلیٹ اسے کس کے حوالے کرنے کے لئے تیار تھا؟,0.8423846960067749,0.9262690544128418,0.0,0.0,0.0
مشعل کو لے جانے کی کوشش کہاں کی گئی تھی؟,0.8187158107757568,0.9015876054763794,0.0,0.0,0.0
لندن کے عہدیداروں نے چینی سیکیورٹی گارڈز کو مظاہرین کے ساتھ ان کے سلوک کے لئے کس لفظ کا استعمال کیا تھا؟,0.7999639511108398,0.9138756990432739,0.0,0.0,0.0
اولمپک مشعل کا کون سا وہیل چیئر پر بیٹھا حامل تبت کا جھنڈا لہرا رہا تھا؟,0.8278404474258423,0.8966614603996277,0.0,0.0,0.0
بس میں سوار ہونے سے پہلے سان فرانسسکو ٹارچ ریلے کا آخری حصہ کہاں سے کیا گیا تھا؟,0.8556058406829834,0.8963574171066284,0.0,0.0,0.0
سیاسی جماعتوں نے مختصر وقفے کے لئے کیا درخواست کی؟,0.9247599840164185,0.8645968437194824,0.0,0.0,0.0
پل اسٹنٹ کے لئے کتنے کارکنوں پر جرائم کا الزام عائد کیا جا سکتا ہے؟,0.8072868585586548,0.8740335702896118,0.0,0.0,0.0
ارجنٹائن میں اولمپک مشعل کی ریلے کا آغاز کہاں سے ہوا؟,0.8738640546798706,0.8944027423858643,0.0,0.0,0.0
کس جگہ نے ریلے کے لئے افتتاحی شو کا انعقاد کیا؟,0.8264663219451904,0.9095852375030518,0.0,0.0,0.0
ٹروکیڈرو میں میڈیا سے بات کرنے والے شخص نے کہا کہ چین میں کیا کمی ہے؟,0.8219548463821411,0.824878454208374,0.0,0.0,0.0
ارجنٹائن میں مشعل کا پہلا حامل کون تھا؟,0.8240322470664978,0.8999605178833008,0.0,0.0,0.0
مارک پالمر کی طرف سے فنڈ کیا گیا تھا کہ غیر منافع بخش کیا تھا؟,0.7900827527046204,0.8843628168106079,0.0,0.0,0.0
اسے بجھانے کی کوشش میں مشعل پر کیا پھینک دیا گیا تھا؟,0.8461424112319946,0.9047473669052124,0.0,0.0,0.0
مشعل اسلام آباد میں کب پہنچی؟,0.8520798683166504,0.8978961706161499,0.0,0.0,0.0
متبادل مارچ پر اٹھائے جانے والے مشعل کو کیا نام دیا گیا تھا؟,0.8020050525665283,0.881767749786377,0.0,0.0,0.0
اس شامی اداکارہ کا نام کیا ہے جو مشعل اٹھانے والی تھی؟,0.8473525047302246,0.9276899695396423,0.0,0.0,0.2
اس ریلوے کا نام کیا ہے جہاں افریقہ میں اولمپک مشعل کی ریلے کا آغاز ہوا؟,0.8265023231506348,0.8782994747161865,0.0,0.0,0.0
سینکڑوں تبت کے حامی مظاہرین کہاں جمع ہوئے؟,0.8474281430244446,0.8983399868011475,0.0,0.0,0.0
لورل سدرلن نے اپنے خدشات کے بارے میں کس ٹی وی اسٹیشن سے بات کی؟,0.7836029529571533,0.8686413764953613,0.0,0.0,0.0
نئی دہلی میں کتنے دوڑنے والوں نے مشعل اٹھائی؟,0.8032456040382385,0.8892568349838257,0.0,0.0,0.0
کون سا فٹ بال کپتان تبت کے لئے حمایت ظاہر کرنے کے لئے ریلے میں حصہ نہیں لیا؟,0.8887931704521179,0.9350045919418335,0.0,0.0,0.0
چینیوں نے کمزور ریلے مقامات کی ایک فہرست کس کو پیش کی؟,0.8410102725028992,0.8957816362380981,0.0,0.0,0.0
پاکستان میں اولمپک مشعل کی ریلے کا آغاز کہاں سے ہوا؟,0.8484798669815063,0.8863544464111328,0.0,0.0,0.0
اولمپک ریلے میں اسی طرح کی حفاظتی تدابیر اختیار کی گئی تھیں جیسے کسی دوسرے خاص دن میں؟,0.865451455116272,0.8439217805862427,0.0,0.0,0.0
تبت میں چینی جبر کے خلاف احتجاج کے لئے دہلی میں احتجاج کب ہوا؟,0.8542110919952393,0.9304261207580566,0.0,0.0,0.0
کون سی اداکارہ نے 15 اپریل کو شرکت نہ کرنے کا فیصلہ کیا؟,0.8709432482719421,0.9245073795318604,0.0,0.0,0.0
کون سا ریٹائرڈ پولیس افسر بھارت میں مشعل لے جانے سے انکار کر دیا؟,0.9264419078826904,0.886768102645874,0.0,0.0,0.0
امریکہ کی کون سی اداکارہ کو ابتدائی طور پر منعقد کیا گیا تھا اور پھر چین اور سوڈان کے بارے میں تقریر کی تھی؟,0.9032790660858154,0.8827342987060547,0.0,0.0,0.0
کون 'قفس میں بند عورت' کے طور پر ریلے میں حصہ نہیں لینا چاہتا تھا؟,0.8472765684127808,0.9311776161193848,0.0,0.0,0.0
میڈیا کو بتایا گیا کہ چینیوں نے قمیضوں اور نقل و حمل کی فراہمی کی؟,0.8975644111633301,0.917896032333374,0.0,0.0,0.0
بیڈی کہاں سے ریٹائر ہوئے تھے؟,0.7862011194229126,0.8766845464706421,0.0,0.0,0.0
ملائیشیا میں یہ راستہ کہاں سے شروع ہوا؟,0.8195782899856567,0.9304245114326477,0.0,0.0,0.0
2008 کے کھیلوں سے پہلے ، ملائیشیا نے آخری بار اولمپک مشعل ریلے کب دیکھا تھا؟,0.8390457630157471,0.8578165173530579,0.0,0.0,0.0
ہندوستان میں اولمپک ریلے کے بارے میں احتجاج کہاں منظم کیا گیا تھا؟,0.802733838558197,0.8846495747566223,0.0,0.0,0.0
کس نے کہا کہ سان فرانسسکو ریلے روٹ کو مختصر کیا جائے؟,0.8094556927680969,0.8867322206497192,0.0,0.0,0.0
اس کے بجائے مشعل کس قسم کی سہولت پر لے جایا گیا تھا.,0.8223106861114502,0.8353493213653564,0.0,0.0,0.0
کہاں احتجاج ہوا جب مدعو مہمانوں اور پریس کے علاوہ کسی کو بھی اسٹیڈیم کے اندر جانے کی اجازت نہیں تھی؟,0.8590894937515259,0.8509862422943115,0.0,0.0,0.0
اس آبائی بزرگ کا نام کیا ہے جس نے چینی عہدیداروں سے مشعل حاصل کی تھی؟,0.7967206835746765,0.886032223701477,0.0,0.0,0.0
انڈونیشیا میں مشعل کی ریلے کا آغاز کہاں سے ہوا؟,0.8169924020767212,0.8762803077697754,0.0,0.0,0.0
آسٹریلوی کونسل آف چینی آرگنائزیشنز کے چیئرمین کون تھے؟,0.8179161548614502,0.8770203590393066,0.0,0.0,0.0
"میڈیا کو کس نے بتایا کہ چینی سفارت کار ""طاقت کا پرامن مظاہرہ"" کر رہے ہیں؟",0.8228707313537598,0.9404214024543762,0.0,0.0,0.0
جب راہبوں نے ایونٹ سے دستبردار ہو گئے، تو ریلی کا نیا نقطہ آغاز کہاں تھا؟,0.8254843950271606,0.9169574975967407,0.0,0.0,0.0
مشعل کینبرا میں کب پہنچی؟,0.802024781703949,0.8713753819465637,0.0,0.0,0.0
ناگانو میں ریلے ایونٹ کا آغاز کس مقام پر ہونا تھا؟,0.8646210432052612,0.9038448333740234,0.0,0.0,0.0
کینبرا مشعل ریلے کمیٹی کا سربراہ کون تھا؟,0.7892410159111023,0.875288724899292,0.0,0.0,0.0
جاپان میں مشعل کی ریلے کہاں منعقد کی گئی تھی؟,0.7991266250610352,0.8735009431838989,0.0,0.0,0.0
اے سی ٹی کے چیف منسٹر جان اسٹین ہوپ نے کہا کہ کون سی تنظیم اس بات کو یقینی بنانے کا ارادہ رکھتی ہے کہ چین کے حامی تبت کے حامیوں سے زیادہ ہوں۔,0.8462874889373779,0.8584557771682739,0.0,0.0,0.0
سیئول نے کون سے اولمپکس کی میزبانی کی؟,0.8077333569526672,0.8527723550796509,0.0,0.0,0.0
مشعل پیونگ یانگ میں کب پہنچی؟,0.8172265887260437,0.866691529750824,0.0,0.0,0.0
ٹارچ کے ساتھ پہلا رنر کون تھا؟,0.8082365989685059,0.9153416156768799,0.0,0.0,0.0
چینی رضاکاروں نے دو ملائیشین مظاہرین سے کیا لیا؟,0.8326586484909058,0.9253038167953491,0.0,0.0,0.0
آگ کو بجھانے کی کوشش کے لئے کیا پھینک دیا گیا تھا؟,0.8154082298278809,0.8802574872970581,0.0,0.0,0.0
کون سا فٹ بالر نے تنازعہ کی وجہ سے مشعل بردار نہ ہونے کا فیصلہ کیا؟,0.8513941764831543,0.8874483108520508,0.0,0.0,0.0
مشعل مسقط میں کب پہنچی؟,0.7948915958404541,0.858137845993042,0.0,0.0,0.25
دوسرے مارچ نے کہاں سفر کیا اور کہاں تک؟,0.8576154708862305,0.8685988187789917,0.0,0.0,0.0
کتنے حاملین نے حصہ نہ لینے کا فیصلہ کیا؟,0.8608309626579285,0.8167668581008911,0.0,0.0,0.0
مشعل نے نئی دہلی کا دورہ کب کیا؟,0.788815975189209,0.8225120902061462,0.0,0.0,0.0
تبتی جلاوطنی کی کمیونٹی میں کتنے لوگ شامل ہیں؟,0.8315616250038147,0.8935672044754028,0.0,0.0,0.0
بیرونی ریلے منسوخ ہونے کے بعد سے ایک انڈور تقریب کہاں منعقد کی گئی تھی؟,0.8579444289207458,0.9172313809394836,0.0,0.0,0.0
مشعل نے ملائیشیا کا دورہ کب کیا؟,0.7802729606628418,0.8210005760192871,0.0,0.0,0.0
گرین ورلڈ فاؤنڈیشن کی چیئرپرسن کون ہے جس نے ریلی میں حصہ لینے سے انکار کر دیا؟,0.8832801580429077,0.9399699568748474,0.0,0.0,0.0
چینی گروپ نے کیا پکارا؟,0.8465409278869629,0.8451005220413208,0.0,0.0,0.3333333333333333
جنوبی کوریا میں مشعل ریلے کا ایونٹ کہاں منعقد کیا گیا تھا؟,0.8319940567016602,0.8971575498580933,0.0,0.0,0.0
آسٹریلیا میں اولمپک مشعل کے راستے کا آغاز کس مقام پر ہوا تھا؟,0.8356879949569702,0.8925838470458984,0.0,0.0,0.0
وہ وزیر خارجہ کون تھا جس نے اشارہ کیا کہ چینی عہدیدار چاہتے ہیں کہ مظاہرین کی حمایت کرتے ہوئے ان کا نقطہ نظر ظاہر کیا جائے؟,0.8700314164161682,0.9367847442626953,0.0,0.0,0.0
پہلا راستہ کیوں نہیں لیا گیا؟,0.8233281373977661,0.8409043550491333,0.0,0.0,0.0
2012 میں اولمپکس کا انعقاد کس شہر میں ہوا؟,0.8183515071868896,0.8915854692459106,0.0,0.0,0.0
شمالی کوریا میں ریلے ایونٹ کہاں منعقد کیا گیا تھا؟,0.8133504390716553,0.8753635287284851,0.0,0.0,0.0
جنوبی کوریا میں ریلے ایونٹ کہاں منعقد کیا گیا تھا؟,0.8150187730789185,0.8946198225021362,0.0,0.0,0.0
انسانی حقوق کے حوالے سے دنیا کے بدترین مجرموں میں سے کون اکثر درج ہوتا ہے؟,0.808907151222229,0.8617282509803772,0.0,0.0,0.0
مظاہروں کا مطالبہ کرنے والے کس بلاگر کو ٹیکس چوری کے الزام میں گرفتار کیا گیا؟,0.8919501900672913,0.9237112998962402,0.0,0.0,0.0
اگرچہ انہوں نے ویتنام میں مظاہروں کی ترغیب دی ، لیکن نگوئن وان ہائی پر کس جرم کا الزام عائد کیا گیا؟,0.863500714302063,0.8868511915206909,0.0,0.0,0.0
کتنے مشعل برداروں نے مشعل اٹھائی؟,0.894934892654419,0.8595055341720581,0.0,0.0,0.08333333333333333
کچھ لوگوں نے پلاسٹک کی بھری ہوئی شعلوں کو لہراتے ہوئے کہا کہ وہ کس چیز کی علامت ہیں؟,0.8768731951713562,0.8436747789382935,0.0,0.0,0.0
مشعل ناگانو میں کب پہنچی؟,0.8034366965293884,0.8648127913475037,0.0,0.0,0.0
2008 کے اولمپکس کا نعرہ کیا تھا؟,0.8308953046798706,0.9156286716461182,0.0,0.0,0.0
کس کیتھیڈرل میں رپورٹرز ود آؤٹ بارڈرز نے ایک اور احتجاج کا بینر لٹکا دیا؟,0.780042290687561,0.8142732381820679,0.0,0.0,0.0
مشعل ریلے کے راستے پر مختلف حملوں کی مذمت کس نے کی؟,0.8050216436386108,0.8935568928718567,0.0,0.0,0.0
